mdf_mean_slope,mdf_mean_rho,mdf_mean_rho_p,mpf_mean_slope,mpf_mean_rho,mpf_mean_rho_p,rms_mean_slope,rms_mean_rho,rms_mean_rho_p,subject,exercise,label,repetition,n
-0.020046969818552664,-0.32647058823529407,0.21715949057922948,-0.010362282015709141,-0.3235294117647059,0.2215741250012429,-0.06117730998941576,-0.7617647058823529,0.000605342838070589,S12,1,13.0,2,16
-0.0009450240591779046,-0.044117647058823525,0.8711220048065985,0.00040468835361311405,-0.03529411764705882,0.8967532476935333,-0.04140068224326944,-0.34705882352941175,0.18783442010629964,S12,1,13.0,3,16
-0.017209792815018964,-0.3543859649122807,0.13657327930800361,-0.009593865371013987,-0.28596491228070176,0.23528462978219672,-0.05729290540793423,-0.8614035087719297,2.1677933808964407e-06,S12,1,13.0,4,19
-0.0004884757909828459,-0.02941176470588235,0.9138955872505001,-0.0003253184268274184,0.023529411764705882,0.931073583667659,-0.03622154390658915,-0.5,0.04858028888702393,S12,1,13.0,5,16
-0.02612449537086439,-0.6894736842105263,0.0010913833347078765,-0.017315927736358098,-0.7140350877192982,0.000595020140349383,-0.03170506406806593,-0.7035087719298245,0.0007772711951260754,S12,1,13.0,6,19
-0.0014786021945217937,-0.12347826086956522,0.5654049951421967,-0.002179337512052734,-0.21304347826086956,0.31754525245129134,-0.0350190406908141,-0.32260869565217387,0.12416401155590813,S12,1,14.0,1,24
0.0028908390799189947,0.36173913043478256,0.08240024160942253,0.001654429934106055,0.2756521739130435,0.19231697608300116,-0.015741924411605927,-0.3565217391304348,0.08725310458309894,S12,1,14.0,2,24
-0.0044183796730213765,-0.2364532019704433,0.21685576079883298,-0.00039667148508901423,-0.06453201970443348,0.7394542125298722,-0.05010935180789678,-0.7551724137931033,2.1950787178488136e-06,S12,1,14.0,3,29
-0.002648115474592607,-0.14025974025974028,0.5442470998307319,-1.4332037635560918e-05,0.04155844155844156,0.8580477762660439,-0.02955006565217512,-0.387012987012987,0.08306017415904401,S12,1,14.0,4,21
0.009760756676079164,0.6544117647058824,0.004367978540420787,0.00601210845423613,0.5294117647058825,0.028855722586286214,0.05350874824208547,0.37500000000000006,0.13803484396804858,S12,1,14.0,5,17
-0.001091971564979186,-0.060150375939849614,0.8011125555760907,-0.001656587099072013,-0.07518796992481201,0.7527267095067718,-0.009963712898383747,-0.2045112781954887,0.38709023775567686,S12,1,14.0,6,20
0.0071076502366235195,0.6323529411764707,0.006453788053382704,0.004195537945592778,0.5490196078431373,0.022461151768182565,0.06173812738993878,0.5318627450980392,0.027987612204855027,S15,1,6.0,1,17
0.0033291543614928113,0.3506493506493507,0.10960578840374147,0.002026999840606695,0.313382269904009,0.155560751936561,0.10672496408306963,0.5968379446640317,0.0033644050001754946,S15,1,6.0,2,22
0.0033116963037763286,0.24675324675324672,0.28089567126311865,0.003627402546817775,0.49610389610389616,0.022176831557460006,0.0728938857472518,0.5233766233766234,0.01490000636370951,S15,1,6.0,3,21
0.010375368990525949,0.6727272727272726,0.0008333435326227538,0.006456446539212351,0.6064935064935064,0.003559301989284216,0.07090188398037313,0.5792207792207792,0.005931730203525635,S15,1,6.0,4,21
-0.0015641705481975387,0.06127450980392158,0.8152828502754565,-0.0022981476983950215,-0.08333333333333334,0.750504450153402,0.0658468113937848,0.5122549019607844,0.03552652411689097,S15,1,6.0,5,17
0.0019280086887347979,0.08823529411764705,0.7452220943671326,0.0016469635160692511,0.07941176470588236,0.770025319039825,0.08036901740007323,0.3588235294117647,0.17230386289263244,S15,1,6.0,6,16
-0.00037518225498696763,-0.05817028027498676,0.6561009253850172,-0.00045731981729319897,-0.10634584875727128,0.4146594533380752,0.009014680286223846,0.27789529349550496,0.03012531282892409,S15,1,7.0,1,61
0.0005350707225588121,0.13664906918588499,0.2978261671051075,0.0004596880645525076,0.183273131425396,0.16101429101583906,-0.0066811291982256564,-0.12147818838566272,0.3551728584837054,S15,1,7.0,2,60
-0.002093338440585297,-0.17108977978543197,0.4464902890766693,3.326038557000789e-05,-0.042348955392433656,0.8515642629643547,-0.018873865413131918,-0.30321852060982496,0.1701399245217479,S15,1,7.0,3,22
0.0004327240249588393,0.0842411422527763,0.5186150105678765,9.515878880096569e-05,0.033315705975674244,0.7988067800674485,0.009621470534994772,0.23416181914331038,0.0693134459070166,S15,1,7.0,4,61
0.00025200719695710357,0.1040190375462718,0.42500102156958486,0.00031117411661589435,0.137123215230037,0.2919753221355704,-0.006956296000798991,-0.18794288736118453,0.14692625867130377,S15,1,7.0,5,61
-0.0007928127595156282,-0.16023268112109992,0.217368420805232,-0.0004795289679746735,-0.12506610259122156,0.33687040784935773,-0.0006165238178849653,-0.04912744579587519,0.7069266252193328,S15,1,7.0,6,61
0.001244461126513582,0.19142391337783385,0.15002158190316264,0.0010596452236713424,0.2525146882401797,0.05583151097507506,-0.015286801869638987,-0.2499923098218955,0.05840952462571623,S15,1,10.0,1,58
-0.0019681659277852068,-0.04798387096774194,0.7976948393884296,0.00016667550049837446,0.05241935483870968,0.7794334705896993,-0.03189703965856582,-0.3443548387096774,0.05783088843188054,S15,1,10.0,2,31
0.0020842393983492463,0.1804115783321542,0.17534938947928227,0.0021093774382224388,0.2438401673382756,0.06510205796836276,-0.0023219554076989624,-0.0470946507121105,0.7255512650434202,S15,1,10.0,3,58
0.0018214527193266424,0.20946589106292965,0.105196761586348,0.001764492882463718,0.27525118984664193,0.031795945106179946,-0.009353148730284882,-0.1188260179799048,0.3617168913607145,S15,1,10.0,4,61
0.001693286083679063,0.20967741935483866,0.10483785906882828,0.0014072070091176673,0.25489159175039655,0.047427739576912646,0.000273969289262867,0.01591750396615547,0.9030927036206944,S15,1,10.0,5,61
0.0015080215322844743,0.11956636700158643,0.3587118779012143,0.0013332163854002188,0.1933897408778424,0.13535555592677953,-0.010223431042114617,-0.2214701216287678,0.08628569473972036,S15,1,10.0,6,61
0.03791892545785676,0.7749999999999999,0.0006896453939514363,0.02582147346134378,0.7928571428571427,0.0004220771851923507,0.02385879341685601,0.12857142857142856,0.6479163294665075,S15,1,13.0,1,15
0.013716067749259892,0.5765104460756635,0.004977465528440754,0.008512912055108013,0.593450028232637,0.0035977028314489613,0.047099956949068086,0.5945793337097686,0.0035184766286553517,S15,1,13.0,2,22
0.03518647637599662,0.77593984962406,5.796529340653608e-05,0.01765515760395546,0.7383458646616541,0.00020142943078836726,0.21430562607113426,0.6992481203007518,0.0006016416290038306,S15,1,13.0,3,20
0.02300582674653525,0.6284829721362228,0.005214699418213291,0.01394437996100015,0.6449948400412797,0.003849373038824422,0.09506562685270321,0.3457172342621259,0.15995306278645896,S15,1,13.0,4,18
0.023433459895624332,0.7667698658410733,0.000205354165077799,0.015298279052559323,0.7089783281733747,0.0009869258677951244,0.09615639904188455,0.5521155830753354,0.017512914698683386,S15,1,13.0,5,18
0.01704150655956509,0.6821465428276574,0.0018170810177521779,0.008756510952572532,0.6738906088751291,0.0021659578599511273,0.03669792941337966,0.4592363261093911,0.05521566198726722,S15,1,13.0,6,18
0.005035484550240006,0.17447769621682668,0.43740178605254565,0.0013490326972477673,0.09655561829474874,0.6690506468846462,0.007602830063455477,0.19480519480519481,0.3849848159236804,S15,1,14.0,1,22
0.007823183563026442,0.15979672501411638,0.4774887142899461,0.004725514054118452,0.2252964426877471,0.3134123757420365,0.004276699603282124,0.12478825522303785,0.5800486861512526,S15,1,14.0,2,22
0.008117760280683301,0.46917293233082696,0.036896559181429193,0.005550098640299154,0.4947368421052631,0.02657864740545714,0.009505314530900554,0.022556390977443608,0.9247982163788796,S15,1,14.0,3,20
0.003544189278222626,0.12105263157894736,0.6215490254755145,0.002215819704627229,0.13859649122807016,0.5714909256572165,-0.0038618931553947747,-0.056140350877192984,0.8194314004326242,S15,1,14.0,4,19
0.00037830909431709755,-0.040869565217391296,0.8496151500324182,-0.0011670580179106447,-0.1026086956521739,0.6332868165639748,0.009023858085348176,0.1060869565217391,0.6217515088671186,S15,1,14.0,5,24
-0.004546469174344935,-0.2788177339901477,0.14301365525842863,-0.003422456822303853,-0.27389162561576347,0.1505096704509789,-0.004579516830834799,-0.04679802955665024,0.8095074450604085,S15,1,14.0,6,29
-0.0003201579804217311,-0.06473859844271414,0.7339486010716716,-9.16486625507072e-06,-0.06562847608453837,0.7304254391781346,0.021804883059663004,0.1835372636262514,0.3316281105766702,S18,1,6.0,1,30
0.001148341002202294,0.034055727554179564,0.893282818838896,-0.00202152176243219,-0.07946336429308565,0.7539561864360347,0.03121031876100603,0.4489164086687306,0.061657362626140765,S18,1,6.0,2,18
-0.004773432161624319,-0.4052173913043478,0.04948640343954962,-0.00459515647064982,-0.4756521739130434,0.01881128388890944,0.005618843028158908,-0.006956521739130434,0.9742640605332525,S18,1,6.0,3,24
-0.0038441302458397226,-0.46651835372636263,0.009357934968660869,-0.003677970780272445,-0.5572858731924359,0.0013785162896569195,0.03562551748809444,0.2636262513904338,0.1592408056002902,S18,1,6.0,4,30
-0.005767738973375701,-0.5961538461538461,0.0016611241919869072,-0.004331218658260822,-0.44076923076923075,0.027430675282943608,0.013604861326329697,0.08923076923076922,0.6714489122271149,S18,1,6.0,5,25
-0.0009094297102137108,-0.08434782608695651,0.6951626031358499,-0.0003719424453841098,-0.08869565217391304,0.6802397967489955,0.0114441664872506,0.25217391304347825,0.23452757092161947,S18,1,6.0,6,24
0.0017820340784792076,0.3213643574828133,0.011557061561739674,0.0011004670823759842,0.21353781068217872,0.09845289467979773,0.0037403116924051316,0.11729243786356425,0.3679902833728027,S18,1,7.0,1,61
0.0022806355519452803,0.4118455843469064,0.0009746510705339706,0.001630197410149163,0.3924378635642517,0.0017590865798962209,-0.010241656763875865,-0.3481226864093072,0.005973281541498695,S18,1,7.0,2,61
0.0009365023974950165,0.17786003878018686,0.16665702756941803,0.0006388459046726308,0.18994736974641788,0.13921825310386526,0.001988071606693616,0.10765279141799501,0.40493926370672917,S18,1,7.0,3,62
0.0013558732263822008,0.25748281332628237,0.04514311413373712,0.0012030321935164825,0.2604970914859862,0.04260003300959219,-0.012289930233592804,-0.43934426229508194,0.00039656323716052316,S18,1,7.0,4,61
0.0006209964890849577,0.10830786329535985,0.4100940735398181,0.0006544010049353029,0.10036121144762435,0.4454809020461171,-0.0055679979325566915,-0.05179216449013616,0.6943157177783175,S18,1,7.0,5,60
0.0017194139878918054,0.3122534037232565,0.015144928851834485,0.0010128092016241594,0.20978049458182835,0.10767600243577885,-0.004633156638904292,-0.11358710752986942,0.3875137035667544,S18,1,7.0,6,60
0.0021423483102711617,0.2837652035959809,0.02667780226255355,0.002089240011535069,0.27250132205182437,0.03361479359581103,-0.03036876192473259,-0.5092543627710205,2.7737629001333544e-05,S18,1,10.0,1,61
0.0011650223203578188,0.1609891636565713,0.21913987236564628,0.0005579684338966539,0.08613503751041958,0.5128658833252504,-0.02421227022157941,-0.19105307029730484,0.14366803328702477,S18,1,10.0,2,60
0.001196805779221076,0.07509881422924902,0.7334365351453347,0.0009793324092639464,0.14624505928853757,0.5055081139657105,-0.015415088903268459,-0.40711462450592883,0.05385026270864839,S18,1,10.0,3,23
0.002245898549091406,0.2596218020022247,0.16590716710410308,0.00027046778103493604,0.07675194660734148,0.6868596934199,-0.004737632022173712,-0.23025583982202447,0.2209128441406057,S18,1,10.0,4,30
-0.0040880766163034505,-0.40161290322580656,0.025128180180151647,-0.003250464704328266,-0.483467741935484,0.005863384669614579,-0.016781661454185907,-0.6935483870967744,1.519446373577683e-05,S18,1,10.0,5,31
-0.0010956418751279357,-0.19108582266477003,0.25725067858040135,-0.0008493273851735824,-0.24039829302987195,0.15179721261733764,-0.021566211416589223,-0.6353722143195827,2.390519698381685e-05,S18,1,10.0,6,37
0.0017065637016894703,0.19130434782608693,0.37053280666994315,0.0015625211147639604,0.22,0.3016203705478416,-0.020118423701832065,-0.4652173913043478,0.02197765456417165,S18,1,13.0,1,24
-0.006333800369500816,-0.3408695652173913,0.10309920611122532,-0.005212185332292617,-0.4252173913043478,0.03832022472876961,-0.010410707435709045,-0.1452173913043478,0.4983794692456115,S18,1,13.0,2,24
0.0020749379087947133,0.1455645161290323,0.4346033734489133,0.0015713053248330308,0.12540322580645163,0.5014664593811892,-0.010289575075340125,-0.5044354838709678,0.00380708014542501,S18,1,13.0,3,31
-0.0032081029555837606,-0.23145161290322586,0.21027620819409898,-0.0026542256896865874,-0.25685483870967746,0.16305538630281866,-0.009687671126653615,-0.12298387096774195,0.5098216867593602,S18,1,13.0,4,31
0.00391685277085827,0.0588235294117647,0.8286807500332258,0.0042609600256608435,0.07352941176470588,0.7866792491258565,-0.04458229620460743,-0.36176470588235293,0.16855882250388438,S18,1,13.0,5,16
0.0006639179658447435,0.07142857142857141,0.8002959873970544,0.001454282897003532,0.04285714285714285,0.8794603130258999,-0.027258831806311664,-0.3321428571428571,0.2264717590707243,S18,1,13.0,6,15
-0.006284975069461947,-0.58300395256917,0.0035040590473341127,-0.0050891588575350845,-0.6136363636363635,0.0018445825485394864,-0.06251646026937203,-0.567193675889328,0.004765683175308171,S18,1,14.0,1,23
-0.006015284724919171,-0.41298701298701296,0.06278443721893982,-0.0058150460806728555,-0.45194805194805193,0.03970201724016005,-0.03569226176628399,-0.6220779220779221,0.0026035229855589626,S18,1,14.0,2,21
-0.0006054790971151429,-0.13106295149638802,0.6041941281040613,-0.004109067249578284,-0.29205366357069146,0.23960176390544208,-0.005042489734863927,-0.06501547987616099,0.7977151313810279,S18,1,14.0,3,18
-0.010175390330861215,-0.6375939849624059,0.002492844809327135,-0.008257337187018456,-0.724812030075188,0.000300230546177394,0.04778114344013796,0.26315789473684204,0.2622871228754285,S18,1,14.0,4,20
-0.008942716375442776,-0.5347261434217957,0.010347788552301652,-0.010793416928167859,-0.68944099378882,0.00038605000175165755,-0.022293408576563006,-0.3201581027667985,0.1463415037832898,S18,1,14.0,5,22
-0.003832345660043526,-0.3310483870967742,0.06889074329695447,-0.0025003164887663293,-0.3209677419354839,0.07831409664073877,-0.024156059990270422,-0.41330645161290325,0.020830462334677866,S18,1,14.0,6,31
0.01610408471424513,0.4964285714285714,0.05979741374992401,0.006905854528637637,0.4892857142857142,0.06416038631454055,-0.03715659925992014,-0.3928571428571428,0.14746665531132622,S21,1,6.0,1,15
3.922707890217027e-05,0.004283447911158117,0.9738637232815672,0.0005388063993614654,0.2374933897408778,0.06533278351122988,-0.011296951299193055,-0.24674775251189845,0.05523164562235467,S21,1,6.0,2,61
0.0033948371795168067,0.3806754221388368,0.015381132263578429,0.0033320294299687327,0.5596622889305818,0.00017357223471205587,-0.0174814352318257,-0.6544090056285179,4.642445422192547e-06,S21,1,6.0,3,40
0.00079880092607763,0.15806451612903222,0.22373760549124563,0.0005573343000425018,0.17424643046007401,0.17925447107261192,-0.004341088684243385,-0.17070333157059756,0.18839840827736853,S21,1,6.0,4,61
0.002491226585733978,0.418760958503799,0.0009638790942083883,0.0014578139136479254,0.4036820572764466,0.001521768053133425,0.0036236707373583214,0.1341905318527177,0.3109287067750053,S21,1,6.0,5,59
0.0008312328836363313,0.14480655612731083,0.29614939178646965,0.0008516123562696239,0.208461978273299,0.13035442355190693,-0.005300238311273471,0.018486754335810936,0.8944449566042723,S21,1,6.0,6,54
-0.00029853690323253164,-0.07074187274242848,0.5911910204843271,7.782965961026596e-05,-0.03400944706863019,0.7964308297775728,-0.0007054265979094614,0.16876910252848018,0.19738101481277745,S21,1,7.0,1,60
0.00026011370710858465,0.045267054468535156,0.7290342125668545,0.0004457291968660309,0.14124801692226333,0.277560981699958,0.0003471677240596796,0.1641988365943945,0.20604849063204267,S21,1,7.0,2,61
-2.8006357680822012e-05,-0.012215758857747222,0.9255557727980561,-0.00020851363610477076,-0.11745108408249602,0.3673382682506686,0.0023776884304789188,0.20973030142781593,0.10474828159258227,S21,1,7.0,3,61
-0.0006993753470560897,-0.23043992848329178,0.07156191227670436,2.430139570965791e-05,-0.08826269799299942,0.4951309655634373,0.0012311946184349548,0.11757447558610963,0.3627677702710439,S21,1,7.0,4,62
-0.0010288644128475391,-0.20518244315177153,0.11267078696902023,-0.0006142820579043933,-0.29592808038075086,0.02058093542466034,0.0020234110389894555,0.18519301956636697,0.15304048677793247,S21,1,7.0,5,61
0.0001561336140088729,-0.014119513484928608,0.9139949982319149,0.0001656125082570886,0.05203595980962453,0.6904267247384142,0.0030024352874411797,0.28207297726070857,0.027635808278188553,S21,1,7.0,6,61
0.010021326265282779,0.16666666666666666,0.4952660907838654,0.008560452916816593,0.2175438596491228,0.37096957539137776,-0.03190992723892359,-0.37543859649122807,0.11319758006806778,S21,1,10.0,1,19
0.016805171896664042,0.4831168831168831,0.026518455375827765,0.012349010220750228,0.5389610389610389,0.011700072360478082,0.04417148770267774,0.36363636363636365,0.1051493087055121,S21,1,10.0,2,21
0.009809687946288238,0.3608695652173913,0.08319459278354294,0.006497154260051004,0.3,0.15436300913601084,-0.00088160576525125,0.003478260869565217,0.9871304734643621,S21,1,10.0,3,24
-0.004637155066046354,-0.15882352941176472,0.5568612810855389,-0.002521319541751636,-0.008823529411764706,0.9741279946623942,-0.06380940957748397,-0.8558823529411764,2.3449156927289165e-05,S21,1,10.0,4,16
0.0023503774293772554,0.13893557422969188,0.4260469069376541,0.0027926264201843113,0.21512605042016805,0.21457815322670265,-0.031685045598315226,-0.6677871148459383,1.172587291939211e-05,S21,1,10.0,5,35
0.002751945288298593,0.2911686938127974,0.02280854597895265,0.0022397618340961063,0.36996298254891585,0.003339542274132628,-0.01818988365174938,-0.25235325224748806,0.049756728625006144,S21,1,10.0,6,61
0.022210354109746012,0.8857142857142858,2.0720473917345232e-07,0.013981731929714566,0.9263157894736842,4.644139791699116e-09,0.09787881240250171,0.6421052631578947,0.002269879567318683,S21,1,13.0,1,20
0.03002887016357977,0.7585139318885449,0.00026364612959071276,0.019137523497310995,0.7523219814241485,0.00031600857312329123,0.11682772817101494,0.6222910216718266,0.005818551360831045,S21,1,13.0,2,18
-0.03334283376890473,-0.8558823529411764,2.3449156927289165e-05,-0.02080597021356995,-0.8382352941176471,5.010342100683478e-05,-0.06272592142686419,-0.5852941176470587,0.017225286616094855,S21,1,13.0,3,16
0.0012340678813881933,0.08658536585365856,0.5903809992429288,0.0007581159924224789,0.07735191637630663,0.6307310759611222,0.0020246016858443106,-0.08641114982578399,0.5911316492387257,S21,1,13.0,4,41
0.021985614663150098,0.8228070175438595,1.5232584971698892e-05,0.016695703408994345,0.8368421052631579,7.945754181709547e-06,-0.006444893335123561,-0.1105263157894737,0.6523856873272676,S21,1,13.0,5,19
0.016475218675538562,0.7097744360902255,0.0004558392343877832,0.010689134780208618,0.6962406015037594,0.0006499244054973399,0.0031728437097891383,0.05263157894736842,0.825581450455932,S21,1,13.0,6,20
0.016002676206907193,0.6030075187969924,0.004886612315025838,0.009717764310713526,0.5383458646616541,0.01433546239679361,0.1933889108562816,0.706766917293233,0.0004940441153149169,S21,1,14.0,1,20
-0.016105985175331763,-0.7999999999999999,0.00034226983303569167,-0.009590585484345708,-0.6928571428571427,0.0041902329602981365,-0.09239177803253085,-0.9107142857142855,2.395020837207069e-06,S21,1,14.0,2,15
0.018818909436666618,0.6594427244582043,0.0029088627228155833,0.012008048181163229,0.6615067079463364,0.002791461831762223,0.13057967177400046,0.5128998968008256,0.029506553722099375,S21,1,14.0,3,18
0.009504099332392036,0.3385964912280702,0.15618974502366012,0.00621610606903961,0.4719298245614035,0.0413467677860647,0.08470704532591665,0.5087719298245614,0.02611213991126189,S21,1,14.0,4,19
0.01317012881385318,0.5294117647058825,0.028855722586286214,0.0067808826328096235,0.5049019607843138,0.03872104887870621,0.1805563131807553,0.7083333333333334,0.0014610497738465622,S21,1,14.0,5,17
0.00913047787713331,0.2911764705882353,0.27388704841914874,0.003886656420173809,0.25588235294117645,0.33878990807124576,0.15879345647214213,0.611764705882353,0.011788405053115212,S21,1,14.0,6,16
0.011962134987730048,0.773498194550826,1.2450313452641254e-08,0.009590068371445238,0.9013021118284277,1.212722285858301e-14,-0.050344965400641574,-0.6969033811139075,1.1708312584547275e-06,S24,1,6.0,1,38
-7.200292494491338e-05,0.011184715821812595,0.930670810678789,0.00012048832453869708,0.08237327188940093,0.5209919889564734,-0.00862682221438353,0.029473886328725035,0.818630445917907,S24,1,6.0,2,63
0.006002048396368046,0.5734817813765183,0.00013544102311744538,0.004930733684110489,0.6319838056680163,1.5942024710842033e-05,-0.024191203101832794,-0.15020242914979756,0.3614067522621749,S24,1,6.0,3,39
0.007785625169055115,0.7191763191763192,7.750834738457479e-07,0.0058004276359542375,0.7727155727155729,3.355266755819786e-08,-0.04429842764405583,-0.41981981981981986,0.01080269751134378,S24,1,6.0,4,36
0.0068085871795403406,0.8546558704453441,4.429121529715323e-12,0.004992770292513273,0.8874493927125506,5.217154962310188e-14,-0.027809400742897058,-0.4410931174089069,0.004942902577411387,S24,1,6.0,5,39
0.0057581318349535894,0.6463903743315509,4.828848948348505e-05,0.005557590651893349,0.7743983957219251,1.2373309072686576e-07,-0.034220903101447216,-0.6681149732620322,2.150958229653381e-05,S24,1,6.0,6,33
0.0016589443313278515,0.3183662128368992,0.01317317722666763,0.0016611185607691484,0.40861350375104205,0.0011899626593463006,-0.00636741249195634,-0.039288691303139764,0.7656710192622621,S24,1,7.0,1,60
-0.0006812728941094471,-0.16245372818614487,0.2109767490696209,-0.0004167257866300796,-0.16287678476996295,0.20977446259041574,0.005274092966824186,0.03765203595980962,0.7732776557893966,S24,1,7.0,2,61
-0.0018383030091450464,-0.3476923076923077,0.012419228373899669,-0.0016709222829726566,-0.25873303167420814,0.06676226103629283,0.019081095972169244,0.24941176470588236,0.07756209086385413,S24,1,7.0,3,51
0.00038769235836057686,0.07224698446274333,0.5768264680410997,0.00017022403934156222,0.02576112412177986,0.8424597433971099,0.011484175876947495,0.11807811437636928,0.36070120181274967,S24,1,7.0,4,62
0.002556465512540716,0.4033698156682028,0.0010454119629440606,0.002065392937250571,0.5020641321044547,2.7605657762463716e-05,-0.0205878265404373,-0.26550499231950847,0.035458182515769515,S24,1,7.0,5,63
0.006813384714146919,0.7384813384813386,2.7261135179111245e-07,0.00457320003764402,0.7104247104247106,1.2107139031048962e-06,-0.06900647145345733,-0.2990990990990991,0.07638164211402865,S24,1,7.0,6,36
-0.0018986412580896616,-0.1403225806451613,0.451501665737158,-0.00071715362583797,-0.05,0.7893805899538378,-0.012798870097652638,-0.5915322580645161,0.0004571085474415951,S24,1,10.0,1,31
-0.003666208080407121,-0.3140974967061923,0.035619775779900456,-0.003157352804745403,-0.3902503293807641,0.008044242161210708,0.022371549361550603,0.07549407114624505,0.6220952720789187,S24,1,10.0,2,45
0.0015125230105998476,0.11428571428571428,0.6218181517971058,0.004408121959402647,0.37532467532467534,0.09362577329735093,-0.02569888522063123,-0.9272727272727272,1.5115207625362022e-09,S24,1,10.0,3,21
0.004207343397135846,0.23458646616541348,0.3194764651496698,0.005325788025598893,0.37744360902255636,0.10087319118710471,-0.032696651528745124,-0.7819548872180451,4.6467758941161795e-05,S24,1,10.0,4,20
-0.0001689024335973075,-0.03431372549019608,0.8959808104551743,0.0024536846685267962,0.32598039215686275,0.20163694355296383,-0.024124982695292715,-0.7818627450980392,0.00020916180432210761,S24,1,10.0,5,17
0.013121201925078409,0.5686274509803922,0.013800437611725471,0.013108868900474257,0.7770897832817338,0.00014812554588688426,0.04327681238639558,0.07120743034055728,0.7788829476841138,S24,1,10.0,6,18
0.012542476876055761,0.582202447163515,0.0007374671290622049,0.00991351703997581,0.6569521690767519,8.032165733617396e-05,0.00419881536035333,0.1604004449388209,0.3971508169232242,S24,1,13.0,1,30
0.00020871632936319051,0.012605042016806725,0.9427078259146925,0.0017808509878495108,0.10168067226890756,0.5610962321645716,-0.02116818467140405,-0.5478991596638656,0.0006568320201270955,S24,1,13.0,2,35
0.0034370891746905046,0.25396825396825395,0.19219664306274842,0.0035788587172348044,0.35851122058018614,0.06101407368504098,-0.025848520330639224,-0.8275862068965517,5.5645520567641327e-08,S24,1,13.0,3,28
0.0004617241762921699,0.04630541871921181,0.8114768200328777,0.0015678125956341707,0.1334975369458128,0.48995303271098434,-0.019384586191960446,-0.7251231527093595,8.60232974580666e-06,S24,1,13.0,4,29
0.007589275574478269,0.4461538461538461,0.02233743966258932,0.006357115557454622,0.6095726495726496,0.0009471012359945611,-0.021809842087673413,-0.6123076923076922,0.0008850725079017879,S24,1,13.0,5,26
0.0074017984629773685,0.3247863247863248,0.09834246941059047,0.006285346926563457,0.3418803418803419,0.08090912937685263,-0.028254448835318434,-0.7661782661782661,3.1811671617345177e-06,S24,1,13.0,6,27
0.00022432245896585048,0.021671826625386997,0.9319797351987382,0.0014316682658796344,0.11867905056759545,0.6390493358496443,0.10807900770913278,0.7192982456140351,0.0007666636665897179,S24,1,14.0,1,18
0.005809778168025445,0.38149972632731255,0.045160296096053106,0.004855969528429725,0.3940886699507389,0.03797994627218803,-0.016907347222073797,-0.3552271483305966,0.06359469338110056,S24,1,14.0,2,28
0.0026650991805454135,0.2075098814229249,0.34207075853531865,0.0011667053037262203,0.13537549407114624,0.5379749676391852,0.05718807525199459,0.6225296442687748,0.0015122486285884704,S24,1,14.0,3,23
-0.0011379987887047691,-0.12065508021390375,0.5036004468412304,-0.0005006134131160276,-0.1306818181818182,0.4685248746522628,0.010347989834251769,0.036096256684491984,0.8419290228887525,S24,1,14.0,4,33
0.007790071606970112,0.7027808676307008,1.4898941622122687e-05,0.005652284430757345,0.6903225806451613,2.426663921049745e-05,-0.0015787158223770487,-0.08921023359288098,0.6392134731711172,S24,1,14.0,5,30
0.007304722767709393,0.32105263157894737,0.18016885539408903,0.007450188577052927,0.3719298245614035,0.11687923396377846,0.04133786568319164,0.4052631578947368,0.08519044298371395,S24,1,14.0,6,19
-0.0023721107147686975,-0.24285714285714283,0.28880425437585344,-0.0018368588230342037,-0.3103896103896104,0.17087682060108259,0.04725905155153535,0.4688311688311688,0.03204495811634262,S27,1,6.0,1,21
0.0036310494004803072,0.23759398496240602,0.3131305637442674,0.0005803624640332806,0.15037593984962402,0.5268549482529814,0.04425510564941573,0.30526315789473685,0.19060938739632308,S27,1,6.0,2,20
0.0009427497647107905,0.07017543859649124,0.7752817747006228,-0.0007697011153983955,-0.07719298245614034,0.7534433450404967,-0.0063929262981612,-0.02631578947368421,0.9148378965354744,S27,1,6.0,3,19
-0.0024709752034034233,-0.15118577075098816,0.49107386245475415,-0.0017321814608931895,-0.17786561264822134,0.41682106458459345,0.0076739419287421545,0.1422924901185771,0.5172025426940694,S27,1,6.0,4,23
0.0019306819585247783,0.2532258064516129,0.16929076470228163,0.0008815430735626425,0.26290322580645165,0.15303055647914732,-0.00802042739092302,-0.13750000000000004,0.46074439929770195,S27,1,6.0,5,31
0.0037056521439006794,0.3574251835121401,0.10245166957794663,0.0014481769109048743,0.20948616600790515,0.349447352439489,0.015797157446597786,0.13382269904009036,0.55269564640412,S27,1,6.0,6,22
0.002831345857030058,0.3792307692307692,0.06153810961389711,0.00028336043712671636,0.04230769230769231,0.8408565379913095,0.015538200981303568,0.22923076923076924,0.27036018984311405,S27,1,7.0,1,25
0.004142236532190517,0.41490545050055616,0.022617850340953136,0.0023914046351760816,0.36240266963292544,0.04905634004064167,-0.004715313565811414,-0.10389321468298107,0.5848260286669751,S27,1,7.0,2,30
0.0003069979417638238,0.029588431590656286,0.876655812413733,-0.000616338203236709,-0.1345939933259177,0.4782540213706947,-0.015890643443760816,-0.32858731924360396,0.07624980782392135,S27,1,7.0,3,30
0.0039293093248993815,0.37652173913043474,0.06975342004393108,0.0023298392764086236,0.3930434782608695,0.057433088555270156,-0.01797537633958249,-0.1208695652173913,0.5737097351958667,S27,1,7.0,4,24
